input_text,output_text
"Dominic_Sanz | nationality | Mexico, Mexico | populationDensity | 211200000, Namri | foundingDate | 1703-05-27, Dominic_Sanz | birthPlace | Namri, Dominic_Sanz | professionalField | oblate",['Dominic Sanz nationality Mexico. Mexico populationDensity 211200000. Namri foundingDate 1703-05-27. Dominic Sanz birthPlace Namri. Dominic Sanz professionalField oblate.']
Grace_Kelly | professionalField | medieval_studies,['Grace Kelly professionalField medieval studies.']
"King_Animal | producer | Los_Shakers, King_Animal | runtime | 20378.5",['King Animal producer Los Shakers. King Animal runtime 20378.5.']
"Dutch_Clark | genre | folk_rock, Dutch_Clark | associatedBand/associatedMusicalArtist | Eduardo_Frei_Montalva",['Dutch Clark genre folk rock. Dutch Clark associatedBand/associatedMusicalArtist Eduardo Frei Montalva.']
"Mermaid_(Train_song) | musicalBand | Spider_phaeton, Spider_phaeton | recordLabel | CBS_Records_AB, Mermaid_(Train_song) | recordLabel | Argo_Records",['Mermaid (Train song) musicalBand Spider phaeton. Spider phaeton recordLabel CBS Records AB. Mermaid (Train song) recordLabel Argo Records.']
"Paul_Langevin | residence | Shuozhou, Paul_Langevin | birthPlace | Mexico",['Paul Langevin residence Shuozhou. Paul Langevin birthPlace Mexico.']
"Mermaid_(Train_song) | genre | British_Invasion, Mermaid_(Train_song) | releaseDate | ""1923-11-18"", Mermaid_(Train_song) | precededBy | Steve_Bright, Mermaid_(Train_song) | writer | Federico_Errázuriz_Zañartu, Mermaid_(Train_song) | runtime | 2000000.0, Mermaid_(Train_song) | genre | third_stream","['Mermaid (Train song) genre British Invasion. Mermaid (Train song) releaseDate ""1923-11-18"". Mermaid (Train song) was preceded by Steve Bright. Mermaid (Train song) writer Federico Errázuriz Zañartu. Mermaid (Train song) runtime 2000000.0. Mermaid (Train song) genre third stream.']"
"Microsoft | keyPerson | Bob_Marley, Microsoft | industry | performance_appraisal, Microsoft | subsidiary | Z_Communications, Microsoft | subsidiary | ScrapingBee, Microsoft | parentCompany | Trece",['Microsoft keyPerson Bob Marley. Microsoft industry performance appraisal. Microsoft subsidiary Z Communications. Microsoft subsidiary ScrapingBee. Microsoft parentCompany Trece.']
"Charles_Baudelaire | residence | Reman, Reman | leader | Bourvil",['Charles Baudelaire residence Reman. Reman leader Bourvil.']
"Alyaksandar_Lukhvich | birthPlace | Karlsruhe, Alyaksandar_Lukhvich | birthDate | ""30_March_2007"", Alyaksandar_Lukhvich | deathDate | 1942-01-01, Alyaksandar_Lukhvich | deathPlace | France, Alyaksandar_Lukhvich | nationality | France, Alyaksandar_Lukhvich | birthPlace | Hungarian_Soviet_Republic, Alyaksandar_Lukhvich | professionalField | anesthesia_technician_assistant","['Alyaksandar Lukhvich birthPlace Karlsruhe. Alyaksandar Lukhvich was born on ""30 March 2007"". Alyaksandar Lukhvich deathDate 1942-01-01. Alyaksandar Lukhvich deathPlace France. Alyaksandar Lukhvich nationality France. Alyaksandar Lukhvich birthPlace Hungarian Soviet Republic. Alyaksandar Lukhvich professionalField anesthesia technician assistant.']"
"Mermaid_(Train_song) | recordLabel | Musiklaget, Mermaid_(Train_song) | followedBy | Fox_Film_Corporation, Fox_Film_Corporation | followedBy | One_Man_Band_Man",['Mermaid (Train song) recordLabel Musiklaget. Mermaid (Train song) was followed by Fox Film Corporation. Fox Film Corporation was followed by One Man Band Man.']
"Star_Wars:_Episode_III_–_Revenge_of_the_Sith | writer | Maria_Höfl-Riesch, Star_Wars:_Episode_III_–_Revenge_of_the_Sith | writer | Viktoria_Rebensburg",['Star Wars: Episode III – Revenge of the Sith writer Maria Höfl-Riesch. Star Wars: Episode III – Revenge of the Sith writer Viktoria Rebensburg.']
"The_Video_Collection:_1997–2003 | recordedIn | Bibb_County, Bibb_County | utcOffset | ""''Alvinegro"", The_Video_Collection:_1997–2003 | recordedIn | Mexico, Mexico | areaTotal | 83.0","['The Video Collection: 1997–2003 recordedIn Bibb County. Bibb County utcOffset ""\'\'Alvinegro"". The Video Collection: 1997–2003 recordedIn Mexico. Mexico areaTotal 83.0.']"
"Israel | currency | Altyn, Bionico | course | ham_and_eggs, ham_and_eggs | dishVariation | bamiyeh, Bionico | country | Israel",['Israel currency Altyn. Bionico course ham and eggs. ham and eggs dishVariation bamiyeh. Bionico is based in Israel.']
"Guyane | genre | minimalist_music, minimalist_music | musicSubgenre | ""''Alvinegro"", minimalist_music | musicSubgenre | free_improvisation, Guyane | genre | American_primitive_guitar","['Guyane genre minimalist music. minimalist music musicSubgenre ""\'\'Alvinegro"". minimalist music musicSubgenre free improvisation. Guyane genre American primitive guitar.']"
"Saab_9000 | assembly | New_Hampshire, New_Hampshire | language | en",['Saab 9000 assembly New Hampshire. New Hampshire language en.']
"Mermaid_(Train_song) | genre | blue-eyed_soul, Mermaid_(Train_song) | recordLabel | Philadelphia_International_Records, Mermaid_(Train_song) | runtime | 1604.0, Mermaid_(Train_song) | recordLabel | AXR_Music_Oy",['Mermaid (Train song) genre blue-eyed soul. Mermaid (Train song) recordLabel Philadelphia International Records. Mermaid (Train song) runtime 1604.0. Mermaid (Train song) recordLabel AXR Music Oy.']
"Sadao_Abe | birthPlace | Hungarian_Soviet_Republic, Hungarian_Soviet_Republic | governmentType | Titular_Sovereign_People_of_Ukraine",['Sadao Abe birthPlace Hungarian Soviet Republic. Hungarian Soviet Republic governmentType Titular Sovereign People of Ukraine.']
Spain | demonym | Greenlanders,['Spain demonym Greenlanders.']
"Storch_House | architect | Ernst_Tiburzy, Storch_House | address | 103_Colmore_Row, Storch_House | currentTenants | Saunders_College_of_Business, Storch_House | architecturalStyle | critical_regionalism, Storch_House | owner | Humboldt_University_of_Berlin",['Storch House architect Ernst Tiburzy. Storch House address 103 Colmore Row. Storch House currentTenants Saunders College of Business. Storch House architecturalStyle critical regionalism. Storch House owner Humboldt University of Berlin.']
"Vladimir_Kozhevnikov | birthDate | ""1998-07-21"", Vladimir_Kozhevnikov | club | Rakvere_JK_Tarvas, Rakvere_JK_Tarvas | manager | Józef_Bilczewski","['Vladimir Kozhevnikov was born on ""1998-07-21"". Vladimir Kozhevnikov club Rakvere JK Tarvas. Rakvere JK Tarvas manager Józef Bilczewski.']"
Mermaid_(Train_song) | releaseDate | 2001-10-16,['Mermaid (Train song) releaseDate 2001-10-16.']
"6666_Frö | apoapsis | 9833520000000.0, 6666_Frö | discoverer | Huang_Quan, 6666_Frö | absoluteMagnitude | 20378.5",['6666 Frö apoapsis 9833520000000.0. 6666 Frö discoverer Huang Quan. 6666 Frö absoluteMagnitude 20378.5.']
"Mont_Verdun_Air_Base | runwayName | ""14R/32L"", Mont_Verdun_Air_Base | operatingOrganisation | Aviation_and_Air_Defence_Command_of_the_Defence_Forces_of_Georgia","['Mont Verdun Air Base runwayName ""14R/32L"". Mont Verdun Air Base operatingOrganisation Aviation and Air Defence Command of the Defence Forces of Georgia.']"
"Darkthrone | artist | Marc_Planus, Darkthrone | runtime | 4349.0, Darkthrone | genre | folk_music, Darkthrone | followedBy | blasphemy, Darkthrone | genre | free_improvisation",['Darkthrone artist Marc Planus. Darkthrone runtime 4349.0. Darkthrone genre folk music. Darkthrone was followed by blasphemy. Darkthrone genre free improvisation.']
"Mermaid_(Train_song) | recordLabel | Kakao_M, The_Walt_Disney_Company | followedBy | Pink_Friday, Mermaid_(Train_song) | recordLabel | Ariola_Eurodisc_S.A., Mermaid_(Train_song) | followedBy | The_Walt_Disney_Company",['Mermaid (Train song) recordLabel Kakao M. The Walt Disney Company was followed by Pink Friday. Mermaid (Train song) recordLabel Ariola Eurodisc S.A.. Mermaid (Train song) was followed by The Walt Disney Company.']
Louis_de_Funès | professionalField | Mathematical_optimization,['Louis de Funès professionalField Mathematical optimization.']
"Mermaid_(Train_song) | releaseDate | 1929-06-11, Mermaid_(Train_song) | precededBy | ""Ruth_Ribicoff"", Mermaid_(Train_song) | writer | Honoré_de_Balzac, Mermaid_(Train_song) | genre | punk_rock","['Mermaid (Train song) releaseDate 1929-06-11. Mermaid (Train song) was preceded by ""Ruth Ribicoff"". Mermaid (Train song) writer Honoré de Balzac. Mermaid (Train song) genre punk rock.']"
"Alcoa | location | United_States, Makati | leaderParty | Green_Alliance–The_People's_Party, Alcoa | location | Makati, Alcoa | product | British_Board_of_Film_Classification, United_States | foundingDate | 1929-06-11","[""Alcoa is located in United States. Makati leaderParty Green Alliance–The People's Party. Alcoa is located in Makati. Alcoa product British Board of Film Classification. United States foundingDate 1929-06-11.""]"
Matti_Nykänen | birthDate | 1908-05-02,['Matti Nykänen was born on 1908-05-02.']
"Bionico | region | Apango, Bionico | country | ""State_of_Israel""","['Bionico region Apango. Bionico is based in ""State of Israel"".']"
"Emperor_Ruizong_of_Tang | influencedBy | Lotf_Ali_Khan, Emperor_Ruizong_of_Tang | professionalField | Mathematical_optimization, Emperor_Ruizong_of_Tang | knownFor | Stochastic_programming, Emperor_Ruizong_of_Tang | almaMater | University_of_Marburg",['Emperor Ruizong of Tang influencedBy Lotf Ali Khan. Emperor Ruizong of Tang professionalField Mathematical optimization. Emperor Ruizong of Tang knownFor Stochastic programming. Emperor Ruizong of Tang almaMater University of Marburg.']
"Cabaret_Balkan | starring | Stacy_Lewis, Cabaret_Balkan | runtime | 230.05, Cabaret_Balkan | distributor | Feature_Productions",['Cabaret Balkan starring Stacy Lewis. Cabaret Balkan runtime 230.05. Cabaret Balkan distributor Feature Productions.']
"Summit_County | hasToItsWest | Franklin_County_Pennsylvania, Heirloom_Seal_of_the_Realm | location | Summit_County",['Summit County hasToItsWest Franklin County Pennsylvania. Heirloom Seal of the Realm is located in Summit County.']
"Mermaid_(Train_song) | recordLabel | Roadrunner_Records, EMI-Odeon_Fonográfica_Industrial_e_Eletrônica_S.A. | owner | Institute_for_International_Research, Mermaid_(Train_song) | recordLabel | EMI-Odeon_Fonográfica_Industrial_e_Eletrônica_S.A.",['Mermaid (Train song) recordLabel Roadrunner Records. EMI-Odeon Fonográfica Industrial e Eletrônica S.A. owner Institute for International Research. Mermaid (Train song) recordLabel EMI-Odeon Fonográfica Industrial e Eletrônica S.A..']
"Álvaro_Aparicio | birthDate | 1958-01-01, Álvaro_Aparicio | deathDate | 2006-09-06",['Álvaro Aparicio was born on 1958-01-01. Álvaro Aparicio deathDate 2006-09-06.']
Your_Family_Entertainment | owner | CCM,['Your Family Entertainment owner CCM.']
"Dennis_Lawrence | nationality | Constitutional_Cabinet_of_Louis_XVI, Dennis_Lawrence | residence | Scotland, Dennis_Lawrence | spouse | Maslamah_ibn_Abd_al-Malik, Dennis_Lawrence | deathDate | ""30_March_2007""","['Dennis Lawrence nationality Constitutional Cabinet of Louis XVI. Dennis Lawrence residence Scotland. Dennis Lawrence spouse Maslamah ibn Abd al-Malik. Dennis Lawrence deathDate ""30 March 2007"".']"
"Bihać | populationMetro | 2900, Bihać | leaderTitle | Chief_of_Protocol_of_the_United_States, Bihać | type | City, Bihać | populationDensity | 380700000, Bihać | governmentType | authoritarianism, Bihać | utcOffset | −6, Bihać | country | Brazil",['Bihać has a metro population of 2900. Bihać leaderTitle Chief of Protocol of the United States. Bihać type City. Bihać populationDensity 380700000. Bihać governmentType authoritarianism. Bihać utcOffset −6. Bihać is based in Brazil.']
"Amy_Winehouse | spouse | This'll_Be_My_Year, Amy_Winehouse | inOfficeWhilePresident | Ernst_Tiburzy, Amy_Winehouse | nationality | Barbadians, Amy_Winehouse | deathPlace | Mexico, Amy_Winehouse | birthPlace | New_Hampshire","[""Amy Winehouse spouse This'll Be My Year. Amy Winehouse inOfficeWhilePresident Ernst Tiburzy. Amy Winehouse nationality Barbadians. Amy Winehouse deathPlace Mexico. Amy Winehouse birthPlace New Hampshire.""]"
Virchand_Gandhi | knownFor | Taiji,['Virchand Gandhi knownFor Taiji.']
"March_of_Millions | musicComposer | Richard_Bona, March_of_Millions | runtime | 70.308, March_of_Millions | director | Benedict_XV",['March of Millions musicComposer Richard Bona. March of Millions runtime 70.308. March of Millions director Benedict XV.']
"Manchester_Airport | operatingOrganisation | ENAV, Manchester_Airport | runwayLength | 83.0, Manchester_Airport | location | Zuheros",['Manchester Airport operatingOrganisation ENAV. Manchester Airport runwayLength 83.0. Manchester Airport is located in Zuheros.']
Dravograd | leader | Michael_Schmidt-Salomon,['Dravograd leader Michael Schmidt-Salomon.']
"Valery_Zakharevich | nationality | France, Valery_Zakharevich | birthDate | 1929-06-11",['Valery Zakharevich nationality France. Valery Zakharevich was born on 1929-06-11.']
"7981_Katieoakman | apoapsis | 70.308, 7981_Katieoakman | absoluteMagnitude | 1249.6, 7981_Katieoakman | discovered | 1942-01-01, 7981_Katieoakman | periapsis | 2000000.0",['7981 Katieoakman apoapsis 70.308. 7981 Katieoakman absoluteMagnitude 1249.6. 7981 Katieoakman discovered 1942-01-01. 7981 Katieoakman periapsis 2000000.0.']
"Janis_Joplin | spouse | Aleksandr_Beketov, Janis_Joplin | nationality | Italians, Janis_Joplin | birthPlace | Mexico",['Janis Joplin spouse Aleksandr Beketov. Janis Joplin nationality Italians. Janis Joplin birthPlace Mexico.']
"Wen_Jiabao | birthDate | 1954-07-29, Wen_Jiabao | almaMater | Utah_State_University_Eastern",['Wen Jiabao was born on 1954-07-29. Wen Jiabao almaMater Utah State University Eastern.']
"I_Still_Dream_of_Jeannie | director | Bruno_Mars, I_Still_Dream_of_Jeannie | editor | Bruce_Willis",['I Still Dream of Jeannie director Bruno Mars. I Still Dream of Jeannie editor Bruce Willis.']
"Yssel-Supérieur | producer | The_Mountain_Goats, Yssel-Supérieur | recordLabel | Uni, Yssel-Supérieur | recordLabel | Columbia_Records",['Yssel-Supérieur producer The Mountain Goats. Yssel-Supérieur recordLabel Uni. Yssel-Supérieur recordLabel Columbia Records.']
"Flavio_Sciolè | almaMater | University_of_Cologne, Flavio_Sciolè | residence | California",['Flavio Sciolè almaMater University of Cologne. Flavio Sciolè residence California.']
Birds_of_Tokyo | genre | Canadian_hip_hop,['Birds of Tokyo genre Canadian hip hop.']
"Bathurst_Island_Airport | operatingOrganisation | Swedish_Air_Force, Bathurst_Island_Airport | icaoLocationIdentifier | TNF_superfamily_member_13b",['Bathurst Island Airport operatingOrganisation Swedish Air Force. Bathurst Island Airport icaoLocationIdentifier TNF superfamily member 13b.']
New_Hampshire | language | en,['New Hampshire language en.']
"George_Sand | birthPlace | Shandong, George_Sand | nationality | Mexico, George_Sand | birthPlace | Gaonu_County",['George Sand birthPlace Shandong. George Sand nationality Mexico. George Sand birthPlace Gaonu County.']
"Tiberius | birthPlace | Osroene, Tiberius | nationality | Osroene, Tiberius | birthDate | 1908-05-02, Tiberius | spouse | Ronald_Reagan",['Tiberius birthPlace Osroene. Tiberius nationality Osroene. Tiberius was born on 1908-05-02. Tiberius spouse Ronald Reagan.']
"Taichang_Emperor | height | 9400, Taichang_Emperor | weight | 3500.0",['Taichang Emperor has a height of 9400. Taichang Emperor weight 3500.0.']
